2017.03.12,22:30,1205.7,1207.7,1204.2,1206.8,113
2017.03.12,23:00,1206.7,1207.7,1204.1,1206.7,80
2017.03.12,23:30,1206.7,1207.7,1204.1,1204.1,77
2017.03.13,00:00,1204.0,1204.1,1199.1,1199.3,123
2017.03.13,00:30,1199.1,1205.7,1199.1,1201.4,97
2017.03.13,01:00,1201.4,1206.9,1199.7,1202.2,155
2017.03.13,01:30,1202.2,1207.3,1201.8,1205.8,82
2017.03.13,02:00,1205.5,1208.7,1205.5,1208.5,54
2017.03.13,02:30,1208.3,1208.3,1201.7,1202.7,109
2017.03.13,03:00,1202.7,1208.5,1202.7,1203.9,152
2017.03.13,03:30,1207.7,1215.6,1204.6,1215.6,121
2017.03.13,04:00,1215.6,1218.6,1211.8,1218.6,109
2017.03.13,04:30,1218.6,1221.9,1215.0,1215.1,178
2017.03.13,05:00,1215.0,1220.7,1214.4,1216.8,218
2017.03.13,05:30,1216.8,1223.7,1212.6,1212.6,283
2017.03.13,06:00,1212.8,1213.7,1207.8,1209.4,173
2017.03.13,06:30,1209.4,1213.8,1202.4,1213.8,173
2017.03.13,07:00,1213.6,1217.3,1208.6,1215.1,248
2017.03.13,07:30,1215.1,1215.1,1205.3,1207.8,208
2017.03.13,08:00,1207.8,1215.3,1207.8,1210.9,127
2017.03.13,08:30,1210.9,1217.8,1210.9,1217.8,133
2017.03.13,09:00,1217.8,1220.6,1215.8,1217.8,162
2017.03.13,09:30,1217.8,1221.7,1215.9,1215.9,211
2017.03.13,10:00,1215.9,1221.7,1214.6,1221.6,140
2017.03.13,10:30,1221.7,1222.3,1215.3,1218.0,143
2017.03.13,11:00,1217.8,1222.6,1217.7,1220.8,122
2017.03.13,11:30,1221.7,1222.7,1218.7,1221.2,192
2017.03.13,12:00,1221.6,1222.7,1216.8,1222.4,274
2017.03.13,12:30,1222.2,1229.7,1219.2,1223.1,225
2017.03.13,13:00,1223.8,1236.6,1223.1,1229.8,259
2017.03.13,13:30,1229.8,1232.5,1223.1,1224.0,264
2017.03.13,14:00,1223.8,1225.1,1223.1,1223.7,190
2017.03.13,14:30,1223.5,1226.5,1213.1,1214.8,310
2017.03.13,15:00,1214.8,1220.1,1207.9,1211.8,332
2017.03.13,15:30,1212.8,1224.8,1212.8,1223.8,230
2017.03.13,16:00,1223.7,1225.8,1217.8,1221.0,175
2017.03.13,16:30,1221.0,1224.7,1218.9,1222.8,157
2017.03.13,17:00,1222.8,1224.7,1218.9,1219.2,178
2017.03.13,17:30,1219.2,1224.7,1218.5,1220.7,201
2017.03.13,18:00,1220.2,1224.7,1217.8,1218.8,229
2017.03.13,18:30,1218.8,1224.3,1217.9,1224.3,179
2017.03.13,19:00,1223.9,1227.7,1221.1,1226.6,126
2017.03.13,19:30,1224.8,1227.7,1219.8,1221.5,140
2017.03.13,20:00,1220.7,1226.6,1219.4,1222.7,139
2017.03.13,20:30,1222.2,1222.7,1218.8,1220.0,215
2017.03.13,21:00,1220.7,1226.1,1220.0,1221.8,238
2017.03.13,21:30,1221.7,1222.8,1219.8,1222.8,104
2017.03.13,22:00,1222.8,1223.6,1219.8,1219.8,82
2017.03.13,22:30,1219.8,1223.7,1219.8,1219.8,61
2017.03.13,23:00,1219.8,1225.0,1219.8,1219.9,109
2017.03.13,23:30,1219.9,1226.0,1219.9,1222.8,129
2017.03.14,00:00,1222.8,1222.8,1219.8,1221.2,134
2017.03.14,00:30,1219.9,1220.6,1219.8,1219.8,99
2017.03.14,01:00,1219.8,1220.8,1219.8,1219.8,59
2017.03.14,01:30,1221.2,1222.4,1219.8,1219.8,62
2017.03.14,02:00,1219.8,1224.0,1219.8,1221.8,95
2017.03.14,02:30,1222.2,1223.8,1219.8,1219.8,68
2017.03.14,03:00,1219.8,1224.0,1219.8,1220.0,79
2017.03.14,03:30,1220.0,1224.8,1219.8,1219.8,64
2017.03.14,04:00,1222.7,1222.8,1219.8,1220.8,128
2017.03.14,04:30,1220.8,1222.8,1219.8,1221.3,70
2017.03.14,05:00,1221.3,1222.8,1220.8,1220.8,34
2017.03.14,05:30,1220.9,1222.6,1219.8,1219.8,83
2017.03.14,06:00,1219.8,1220.3,1212.8,1215.8,221
2017.03.14,06:30,1215.8,1217.7,1212.8,1213.6,133
2017.03.14,07:00,1213.6,1217.8,1207.3,1213.0,193
2017.03.14,07:30,1213.7,1216.8,1212.8,1214.3,104
2017.03.14,08:00,1214.3,1217.7,1214.3,1214.4,133
2017.03.14,08:30,1214.4,1217.3,1212.8,1217.1,156
2017.03.14,09:00,1215.9,1217.8,1213.5,1214.8,159
2017.03.14,09:30,1214.8,1217.8,1213.5,1217.7,139
2017.03.14,10:00,1216.3,1220.4,1216.3,1220.4,160
2017.03.14,10:30,1220.4,1221.7,1213.8,1217.8,114
2017.03.14,11:00,1217.7,1221.7,1216.4,1219.3,120
2017.03.14,11:30,1219.3,1224.0,1219.3,1221.8,148
2017.03.14,12:00,1222.0,1224.7,1219.3,1222.9,153
2017.03.14,12:30,1222.9,1223.7,1219.3,1220.8,144
2017.03.14,13:00,1220.8,1224.9,1220.8,1223.8,159
2017.03.14,13:30,1223.8,1226.0,1223.8,1226.0,134
2017.03.14,14:00,1226.0,1236.8,1219.3,1231.9,233
2017.03.14,14:30,1231.8,1232.0,1225.8,1231.7,206
2017.03.14,15:00,1231.5,1235.8,1229.0,1231.8,107
2017.03.14,15:30,1231.8,1232.5,1227.8,1231.0,186
2017.03.14,16:00,1231.0,1235.2,1226.8,1230.1,166
2017.03.14,16:30,1230.1,1235.2,1229.7,1234.5,172
2017.03.14,17:00,1234.8,1235.8,1228.9,1228.9,183
2017.03.14,17:30,1228.9,1230.7,1221.7,1223.4,124
2017.03.14,18:00,1222.8,1227.8,1221.1,1221.1,163
2017.03.14,18:30,1221.1,1225.1,1215.8,1216.8,212
